favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
2149,TweetDeck,"We did it, New York! Watch Hillary live: https://t.co/7zMQ8wFXD4",,False,Wed Apr 20 02:21:28 +0000 2016,689,722611110311014404
1205,TweetDeck,Watch live as Hillary and Senator @TimKaine take the stage in Virginia → https://t.co/vKTzxN7tON,,False,Thu Jul 14 19:48:06 +0000 2016,384,753677469752909824
7563,TweetDeck,"For forty years, every presidential candidate has released their tax returns—except for Trump. What's he hiding? https://t.co/yqTpfXvcV6",,False,Wed Sep 28 15:03:04 +0000 2016,3285,781147219177140224
8530,TweetDeck,"Donald Trump: Make ________
Bangladesh
China
India
Indonesia
Vietnam
Mexico
Slovenia
Great Again? https://t.co/5MZTsOgYR9",,False,Mon Aug 29 22:04:38 +0000 2016,4352,770381671996719104
2941,TweetDeck,Text CONGRATS to 47246 to tell Hillary you're with her tonight. https://t.co/ZBQ6wKlCPr,,False,Wed Apr 20 02:47:30 +0000 2016,896,722617660241022976
283,TweetDeck,"""I’ve had the opportunity to listen to Americans’ concerns about an economy that still isn’t delivering for them the way it should.""—Hillary",,False,Mon Jul 13 14:06:59 +0000 2015,156,620595282015694848
1645,Twitter Web Client,You shouldn't have to worry about your paycheck or your job when you have a baby or someone in your family gets sick.,,False,Wed Sep 30 15:09:38 +0000 2015,720,649239685768810496
2436,TweetDeck,"We can never let Republicans cut or privatize Social Security—we should protect and expand it. Thanks, @POTUS. https://t.co/eIXIQsm8Pt",,False,Fri Jun 03 16:27:28 +0000 2016,1146,738769078060519424
9365,Twitter Web Client,"In some states, LGBT Americans can get married on Saturday and fired on Monday. That's not who we are. https://t.co/5TjQnBbM3s",,False,Sat Jun 25 15:20:27 +0000 2016,4362,746724745996021760
3244,TweetDeck,Lower wages! No paid family leave! Limited access to health care! Just some of the perks of your #WomanCard: https://t.co/sgUC4iiCXr,,False,Sat Apr 30 01:25:26 +0000 2016,1634,726220886454468609
1618,Twitter for iPhone,Zika has reached the U.S. and we can't wait any longer to act. Tell Congress to address this public health crisis: https://t.co/H0jvAG9rZ2,,False,Sat Apr 23 14:02:22 +0000 2016,926,723874658555187200
219,Twitter Web Client,Get 10% off #Hillary2016 swag when the store opens—you can spend the savings on sunscreen. http://t.co/GwRJhOzwc1 http://t.co/qilsjBkbzK,,False,Sun May 24 17:56:52 +0000 2015,145,602533737872646144
3355,Twitter for iPhone,The freedom to speak out &amp; to connect is a fundamental right. The people of Turkey deserve that right restored. #TwitterisblockedinTurkey,,False,Sat Mar 22 04:49:42 +0000 2014,6576,447233637054820352
1035,TweetDeck,"We’re live blogging mini-Super Tuesday on Facebook as FL, IL, MO, NC, and OH head to the polls. Follow along: https://t.co/wBoP6I3l7p",,False,Tue Mar 15 15:22:16 +0000 2016,495,709761642565918721
9830,TweetDeck,"The most important quality in a president and Commander-in-Chief is steadiness—an absolute, rock solid steadiness. https://t.co/QwQBzZc0xb",,False,Fri Sep 09 01:49:45 +0000 2016,4074,774062203213385728
7826,TweetDeck,"We’re going to make public colleges tuition-free for families making less than $125,000 a year and debt-free for everyone else.",HillaryClinton,False,Fri Oct 28 22:20:44 +0000 2016,4580,792128996381163521
3698,Twitter Web Client,"""What can we do for women that doesn't make them a liability because they're pregnant?""
https://t.co/efpa6w3KOG",,False,Sun May 15 19:13:08 +0000 2016,1619,731925398364151808
2683,TweetDeck,"Donald Trump could be our next Commander-in-Chief.

Chip in to make sure it never happens: https://t.co/GbWxtTLvDe #NBCNewsForum",,False,Thu Sep 08 00:59:10 +0000 2016,1027,773687086633390080
10894,Twitter for iPhone,There's going to be no one left in Washington for Trump to work with who he hasn’t insulted. https://t.co/rW6ZWJTNoR,,False,Sun Sep 04 23:33:39 +0000 2016,4269,772578400208842752
6410,TweetDeck,We need to pay our teachers like the future of our country is in their hands—because it is.,,False,Mon Mar 21 18:30:05 +0000 2016,3015,711983231399305216
10753,Twitter for iPhone,"RT if you agree we need to keep moving forward, not back. https://t.co/3TKJ4H68Kz https://t.co/uMsYLKaTCc",,False,Sat Nov 05 14:18:57 +0000 2016,8694,794906854216396800
2434,TweetDeck,"As @FLOTUS said, the choice in this election is about who will have the power to shape our children for the next four years of their lives.",HillaryClinton,False,Thu Sep 15 19:59:27 +0000 2016,885,776510761803870208
7535,TweetDeck,"Try our new tool! See how much you'd pay in federal income taxes if you paid the same as ""billionaire"" Donald Trump: https://t.co/CD0yzPDqhw",,False,Sun Oct 02 17:54:27 +0000 2016,4222,782639898549510144
1598,TweetDeck,Donald Trump isn't on stage at the #GOPdebate—but you can bet the same backwards ideas and out-of-touch rhetoric will be out in force.,,False,Fri Jan 29 02:13:43 +0000 2016,585,692893354770563072
339,TweetDeck,No podemos negar el cambio climático. http://t.co/l2hJBII8ya http://t.co/YV4WUkok7D,,False,Wed Jul 29 18:29:39 +0000 2015,319,626459587273748480
2404,Twitter Web Client,My thoughts and prayers are with President Carter and his family. -H,,False,Thu Aug 13 02:01:57 +0000 2015,780,631646842003017728
314,Twitter Web Client,"Health care, college affordability, and pumpkin spice lattes—read everything you missed from Hillary’s Facebook Q&amp;A: http://t.co/cu4KW6rQEx",,False,Tue Sep 29 19:32:10 +0000 2015,148,648943368840605696
1990,TweetDeck,WATCH: This special 360 degree video allows you to experience the magic of the @DemConvention balloon drop: https://t.co/5DbAXK9yb8,,False,Mon Aug 08 03:09:32 +0000 2016,563,762485871350124545
1148,Twitter for iPhone,"In #SiliconValley today visiting @Google, @Facebook, &amp; @Twitter.  Looking forward to seeing everyone and answering some questions.",,False,Mon Jul 21 19:44:08 +0000 2014,590,491307658305994752
7417,TweetDeck,"""On the very day Mom was being born in Chicago, Congress was passing the 19th Amendment to the Constitution—giving women the right to vote.""",,False,Wed Jun 08 02:40:47 +0000 2016,2269,740372974939852800
4667,TweetDeck,Women lose out on every paycheck—and women of color feel it the most. It’s time to close the pay gap. #EqualPayDay https://t.co/MaWQC9oqg9,,False,Tue Apr 12 19:58:35 +0000 2016,2651,719978036175773696
2762,TweetDeck,Trump University was a fraudulent scheme used to prey upon those who could least afford it. https://t.co/oz5ycvA2J1 https://t.co/9ue4nVEdwt,,False,Wed Jun 01 13:58:42 +0000 2016,1679,738006865100087297
2554,TweetDeck,"""Do you think Donald Trump is qualified to be president?"" —@ChrisCuomo

""No, I do not."" —Hillary",,False,Thu May 19 17:55:54 +0000 2016,1107,733355514411814912
470,TweetDeck,Today in great headlines: http://t.co/3vwoFVR11B http://t.co/XjnKK7TtpV,,False,Fri Jun 05 18:02:28 +0000 2015,289,606883801759924224
840,Twitter Web Client,This campaign starts with you. Sign up to be part of it: http://t.co/NqfC3zWkYh http://t.co/pH3JcIvTVj,,False,Fri Apr 24 19:40:39 +0000 2015,451,591688218938073089
14594,Twitter Web Client,"Loved this moment from last night. Thanks to @KatyPerry, @JenCarlosMusic, and everyone out on the trail helping to… https://t.co/jSsMzyyKyX",,False,Sun Nov 06 20:55:04 +0000 2016,3974,795368930332315648
2262,TweetDeck,"We believe that no matter what you look like or where your parents were born or who you love, you have the right to be treated equally.",HillaryClinton,False,Tue Oct 25 19:00:58 +0000 2016,1041,790991558225104897
7301,TweetDeck,"To everyone in the path of Hurricane Matthew: Stay safe, and know that America is with you. https://t.co/0KuidMhEHm",,False,Fri Oct 07 15:29:51 +0000 2016,2202,784415451132690432
11890,TweetDeck,"Do all the good you can,
for all the people you can,
in all the ways you can,
for as long as you can. https://t.co/d0KRFBYW98",,False,Thu Sep 08 23:18:59 +0000 2016,4271,774024262352941057
17511,TweetDeck,All Kauveri wanted for her seventh birthday was to meet Hillary (and a Star Wars Lego set). She got both! https://t.co/d0yNvue7LH,,False,Tue Aug 02 17:43:44 +0000 2016,3548,760531542317764608
4108,TweetDeck,Every child deserves a loving family. We must fight discrimination against LGBT parents trying to adopt.,,False,Tue Dec 22 19:36:31 +0000 2015,1804,679385041961623553
2434,TweetDeck,Need a good laugh after watching #GOPdebate? Catch Hillary on @fallontonight next! https://t.co/4PkBMfU5qo,,False,Fri Jan 15 04:30:09 +0000 2016,647,687854258352484353
4881,TweetDeck,"""You’re right, he doesn’t trash talk everybody. He likes Vladimir Putin.” —@TimKaine on Donald Trump",,False,Sat Jul 23 18:03:34 +0000 2016,1863,756912653709275137
5835,TweetDeck,One candidate would help millions of hardworking Americans. The other would only help those at the top. https://t.co/qlnXNZiZmh,,False,Wed Aug 17 13:09:10 +0000 2016,2347,765898264709304320
10543,TweetDeck,"""If you're serious about our democracy, then you've got to be with her."" —@POTUS on Hillary https://t.co/I9BQB3PJvD",,False,Wed Sep 14 02:33:21 +0000 2016,3451,775885115473952768
1185,TweetDeck,"RT if you agree with Hillary: Every American deserves quality, affordable health care. http://t.co/d9j9Ab3G4T",,False,Wed Jun 24 18:27:00 +0000 2015,1103,613775345540562945
1282,TweetDeck,Join Hillary and @marcanthony: Text LATINOS to 47246 to be part of Latinos for Hillary! http://t.co/5m2FoZc00g,,False,Sat Oct 03 02:39:28 +0000 2015,626,650138063776051200
6008,TweetDeck,We’ve got to address the systemic racism in our criminal justice system and end private prisons. #DebateNight https://t.co/8afCXJAAjI,,False,Tue Sep 27 01:54:38 +0000 2016,2558,780586416476676098
782,Twitter Web Client,"Leadership is about strength, smart choices, and an unyielding commitment to America’s values.
https://t.co/OCcqTwsonz",,False,Sun Sep 13 23:59:36 +0000 2015,483,643212466290233344
1345,TweetDeck,Live now from North Carolina: Hillary’s plan to make the economy work for everyone. Watch here. https://t.co/byKmrx9XZy,,False,Wed Jun 22 18:27:33 +0000 2016,459,745684668696117248
3550,TweetDeck,We've made progress on equal pay—but our work isn't done. Our next president needs to keep leading the fight for it. https://t.co/KBD2rhs1Ts,,False,Wed Apr 13 01:00:50 +0000 2016,1270,720054102772883457
6366,Twitter for iPhone,"""Latinas still make 55 cents for every dollar a white man makes. That’s just totally unacceptable."" —Hillary https://t.co/tHzJGDJ74e",,False,Fri Oct 07 00:57:34 +0000 2016,2450,784195929901559808
976,TweetDeck,We should make the tax system fairer: close loopholes for Wall Street money managers and millionaires and give the middle class a tax break.,,False,Sun Nov 15 02:42:19 +0000 2015,445,665721460594360320
2380,TweetDeck,Terrorists are taking advantage of the loopholes in our gun laws. Here's how we stop them: https://t.co/Tn9OyVShZn,,False,Tue Jun 28 14:57:33 +0000 2016,1054,747806144538812417
352,Twitter Web Client,Decades of fighting for everyday Americans in just 1 board. Follow some of Hillary's memorable moments on @Pinterest: http://t.co/cLwTvurEZ6,,False,Mon Aug 03 14:05:00 +0000 2015,144,628204925982539777
2389,Twitter Web Client,"Merry XMas &amp; Happy New Year x 1,002,958. Thinking about the millions who face challenges everyday. Looking forward to 2014. So much to do.",,False,Tue Dec 24 16:06:25 +0000 2013,1693,415513805762727937
2103,TweetDeck,"""I’m reaching out to Republicans and Independents as well as Democrats because I want to be president for all Americans.” —Hillary",HillaryClinton,False,Tue Nov 01 20:00:58 +0000 2016,917,793543373848244229
1338,TweetDeck,There is no place in America for second-class citizenship. We can't wait any longer for comprehensive immigration reform. #GOPdebate,,False,Thu Oct 29 01:46:51 +0000 2015,665,659546907564482560
26187,TweetDeck,"If you won’t say the KKK is deplorable, you have no business running the country. https://t.co/mFut8Qrz9A",,False,Mon Sep 12 22:09:34 +0000 2016,14411,775456345474695168
525,Twitter Web Client,"So as step one, I'm proposing goals to meet this challenge and power our economy forward. Learn more at http://t.co/l2hJBII8ya. -H",HillaryClinton,False,Sun Jul 26 23:19:00 +0000 2015,346,625445240577622016
26211,Twitter Web Client,Our new favorite map. RT if you live in a state where marriage equality is law. http://t.co/7GlCwCJHyg,,False,Fri Jun 26 14:26:19 +0000 2015,26677,614439551491264512
58772,TweetDeck,"""To Bill, Chelsea, Marc, Charlotte, Aidan, our brothers, and our entire family—my love for you means more than I can ever express."" —Hillary",,False,Wed Nov 09 16:47:31 +0000 2016,9086,796393795965304833
834,TweetDeck,"In her closing statement, Hillary called out some of the things she wished they’d brought up in the #DemDebate: https://t.co/T8QWnkTQkC",,False,Fri Feb 05 15:43:20 +0000 2016,404,695633813704196096
2338,Twitter for iPhone,"""Here’s what I know about Hillary: She’s the single best changemaker I’ve ever met in my life."" —@billclinton https://t.co/V27iB2UO6v",,False,Sun Jan 31 04:08:53 +0000 2016,1127,693647113192882176
1399,Twitter for iPhone,Anyone who wants to be president should have a plan to make a real difference for Americans with autism. https://t.co/U15k05EOV0,,False,Thu Jan 07 14:00:37 +0000 2016,558,685098717670686720
926,Twitter for iPhone,"Good week for #Philadelphia...
http://t.co/YqX35enaHP",,False,Sat Feb 14 18:22:21 +0000 2015,563,566663754268831744
2523,TweetDeck,"To keep America safe, we need leaders who will stand up against hateful proposals and reckless words. https://t.co/YrRplSouHP",,False,Thu Dec 17 20:53:47 +0000 2015,1247,677592548920152065
62154,TweetDeck,"I'm thrilled to announce my running mate, @TimKaine, a man who's devoted his life to fighting for others. -H https://t.co/lTVyfztE5Z",,False,Sat Jul 23 00:11:40 +0000 2016,30239,756642903469031424
10021,TweetDeck,"""Last week...Trump spoke for more than an hour...But other than talking about building a stupid wall…did you hear any actual ideas?"" –Warren",,False,Tue Jul 26 02:37:02 +0000 2016,3607,757766649474912257
961,Twitter Web Client,"Hillary and her supporters take a lot of selfies—and she’s learned a few things along the way.
https://t.co/Eow4QerNXA",,False,Tue Nov 17 15:18:03 +0000 2015,386,666636423819202560
1076,TweetDeck,"The @SEIU, representing 2 million workers, has voted to endorse Hillary! https://t.co/Obakxpm0pj",,False,Tue Nov 17 19:42:27 +0000 2015,567,666702960357982208
1805,TweetDeck,None of us gets through life alone. We all have to look out for each other and lift each other up.,HillaryClinton,False,Wed Sep 21 18:59:55 +0000 2016,840,778670110319972353
9252,Twitter Web Client,"To a dear friend, a great boss, and my second favorite president: Happy birthday @POTUS! -H http://t.co/J3WRZJ1KuG",,False,Tue Aug 04 22:31:13 +0000 2015,3660,628694709293187072
1795,TweetDeck,"While others attack, insult, and denigrate—today we proudly celebrate the beginning of Hispanic Heritage Month. Sí se puede. -H",,False,Tue Sep 15 22:27:40 +0000 2015,1084,643914102767788032
1010,TweetDeck,"An estimated 1 in 4 people in Puerto Rico could get Zika this year.

Here's what we can do to combat this threat: https://t.co/xABxLScUyr",,False,Fri May 20 13:11:33 +0000 2016,665,733646343135170560
7093,TweetDeck,"9 times Donald Trump accused Hillary of doing the terrible things he, himself, actually did: https://t.co/DXlybx7oA5",,False,Sat Sep 17 13:55:44 +0000 2016,4387,777144008044847105
508,TweetDeck,How do you know Hillary will fight for equal pay? She's been doing it for years. Learn about her record and ideas: http://t.co/rtOLGS6c3X,,False,Wed May 27 21:05:57 +0000 2015,296,603668484627771392
21820,Twitter Web Client,"No, Barack Obama is not the founder of ISIS.",HillaryClinton,False,Thu Aug 11 17:15:59 +0000 2016,11825,763786048702967808
1753,TweetDeck,"""Making America a more just nation requires honest talk about policies that can lift up those still hurting."" https://t.co/p6q1rNadJb",,False,Mon May 09 16:59:17 +0000 2016,875,729717387478614016
5348,TweetDeck,"""I asked her to take a walk with me to the Yale Art Museum. We’ve been walking and talking and laughing together ever since.” —@BillClinton",,False,Wed Jul 27 02:16:47 +0000 2016,1321,758123939327569920
15369,TweetDeck,"Thanks Chris, for showing what leadership looks like. I hope GOP senators take note. Looking forward to the vote. -H https://t.co/ookEqS1HMd",,False,Thu Jun 16 20:56:28 +0000 2016,4263,743547818011394048
2238,TweetDeck,"""What does Donald Trump say about these great Americans?

He calls the American military 'a disaster.’” —@TimKaine",,False,Sat Jul 23 17:33:40 +0000 2016,801,756905129396273152
1325,Twitter Web Client,"""There needs to be a concerted effort to address the systemic racism in our criminal justice system."" —Hillary #DemDebate",,False,Mon Jan 18 02:16:54 +0000 2016,901,688907890208452611
1731,TweetDeck,"“He has put Chinese steelworkers to work, not American steelworkers, and we’re going to change that.” —Hillary on Trump",HillaryClinton,False,Fri Oct 21 21:14:33 +0000 2016,785,789575624167923713
3224,TweetDeck,"""In difficult times, we don't give up, we don't discard our highest ideals, we rise up to meet them."" —@FLOTUS",HillaryClinton,False,Thu Oct 20 21:45:44 +0000 2016,1009,789221087599071232
9620,TweetDeck,"Thank you, @SenWarren. Proud to be in this fight with you. https://t.co/2bbZ70Pidx",,False,Wed Jun 15 23:53:38 +0000 2016,2832,743230014833954816
367,Twitter for iPhone,Hillary is testifying before @HouseBenghazi to defend the vision of US diplomacy that Ambassador Stevens gave his life carrying out.,HillaryClinton,False,Thu Oct 22 17:34:54 +0000 2015,193,657248780123770880
8501,TweetDeck,"If you're voting for Hillary, don't stop there. We need to support Democrats down the ticket. Here's why: https://t.co/fKZnOYlbrJ",,False,Sun Oct 30 22:56:11 +0000 2016,3953,792862695619981312
4890,Twitter Web Client,"""As he goes after women, as he goes after literally every group, I'm going to be their voice."" —Hillary on Trump
https://t.co/iNUo2EuTYO",,False,Wed May 04 13:00:33 +0000 2016,2181,727845367996256256
1141,Twitter Web Client,#Hillary2016 bumper stickers have arrived (and we'll send you one for free)! http://t.co/6aE4rE44MY,,False,Thu Apr 23 20:07:44 +0000 2015,729,591332646883446784
18140,Twitter Web Client,"President Obama endorses Hillary: ""I don’t think there’s ever been someone so qualified to hold this office."" https://t.co/KetvKoa853",,False,Thu Jun 09 17:50:44 +0000 2016,9956,740964361552941056
17038,Media Studio,Imagine Donald Trump sitting in the Situation Room making life or death decisions on behalf of the United States. https://t.co/YFraVXr5Zf,,False,Sun Sep 25 21:11:20 +0000 2016,10342,780152733240135681
3131,TweetDeck,We can be strong and smart without advocating torture or bigotry. https://t.co/hT9Ri0pZpv,,False,Wed Mar 23 15:41:15 +0000 2016,1386,712665521829908482
5340,TweetDeck,"We need a president who's fighting to raise incomes for all Americans, not one who tries to profit at their expense. https://t.co/8kwnvVKp9v",,False,Tue May 24 20:37:02 +0000 2016,1928,735208003155165184
726,TweetDeck,"“When it comes to fighting the climate crisis, the stakes couldn’t be higher.” —@LCVoters https://t.co/ngjjNRPMkX https://t.co/2zONDStLVv",,False,Mon Nov 09 20:36:40 +0000 2015,424,663817502573498368
13348,Twitter Web Client,"Trump on losing the Emmy tonight: ""I should've won."" #DebateNight

Trump on losing the Emmy in 2012, 2013, and 2014: https://t.co/EQsmBStnC0",,False,Thu Oct 20 02:11:49 +0000 2016,6955,788925659187933184
4845,TweetDeck,"""I will take on the gun lobby for commonsense gun safety reform.” —Hillary: https://t.co/TVwy0XqOKH",,False,Wed Aug 03 21:51:34 +0000 2016,1442,760956299916050432
1201,Twitter Web Client,"High fives in Marshalltown, Iowa. http://t.co/x2K9sU1UVo",,False,Wed Apr 15 17:01:58 +0000 2015,423,588386794347110401
7522,TweetDeck,"""You can’t just talk someone into trusting you. You’ve got to earn it ... I believe what you say matters."" —Hillary https://t.co/0JaHehp9ig",,False,Mon Jun 27 19:32:58 +0000 2016,2143,747513069874589696
3039,Twitter Web Client,".@realDonaldTrump, trying to profit off people losing their homes isn't the ""kind of thinking our country needs.""
https://t.co/Gke82XosxI",,False,Thu May 26 02:26:27 +0000 2016,1851,735658327812628480
1685,TweetDeck,Jon Stewart returned to @TheDailyShow to stand up for a cause that a lot of New Yorkers—and Americans—care about: https://t.co/giLVAI6Gv2,,False,Tue Dec 08 20:50:57 +0000 2015,754,674330344741564416
2820,TweetDeck,Hillary is the only candidate on stage who has pledged not to raise taxes on the middle class. #DemDebate https://t.co/saP1PmDwDa,,False,Sun Dec 20 03:11:57 +0000 2015,1022,678412495703433216
9314,TweetDeck,Road trip. https://t.co/l87tQGIngk,,False,Sun Jul 31 21:33:10 +0000 2016,1545,759864504276713473
1178,TweetDeck,"""When you short-change women, you short-change families and you short-change America."" —Hillary on why she's fighting for equal pay #IDPJJ",,False,Sun Oct 25 03:39:11 +0000 2015,579,658125627707564032
1882,TweetDeck,We have an obligation to protect an open internet and defend net neutrality: https://t.co/6CJVBl9j7e,,False,Wed Jun 29 17:42:09 +0000 2016,704,748209956076261376
1097,TweetDeck,"""We’ll remember the pain of the Mothers of the Movement and fight for a criminal justice system that actually delivers justice.” —Hillary",HillaryClinton,False,Fri Sep 16 13:56:36 +0000 2016,496,776781835942633473
2709,TweetDeck,"""Thank you to all the wonderful volunteers who are working so hard for our campaign. You’re knocking down barriers."" —Hillary in WA",,False,Wed Mar 23 04:03:06 +0000 2016,863,712489824788340737
1449,Twitter Web Client,"""The Affordable Care Act—I don't think we should have to be defending it among Democrats."" —Hillary #DemDebate",,False,Sun Nov 15 03:40:46 +0000 2015,654,665736168688906240
177,TweetDeck,"We're really proud of our space because we built it together. Now, clients bring us things to add to the ""museum."" http://t.co/0X5UGpaLPE",,False,Thu May 21 17:00:48 +0000 2015,57,601432464876240896
1935,Twitter Web Client,"It's #IAcaucus day! If you're standing with Hillary, let her know why by tweeting with #ImWithHer. https://t.co/v8oqbV86zz",,False,Mon Feb 01 14:12:35 +0000 2016,1070,694161426882105344
5663,Twitter Web Client,"“Four boys shot my son dead on Christmas Eve."" A moment backstage with a mom who lost her son to gun violence.
https://t.co/rrfV3gfRIG",,False,Thu Mar 24 23:01:35 +0000 2016,2401,713138723701952513
237,Twitter Web Client,"The #BenghaziCommittee explained, by @johnpodesta. https://t.co/g4Br5qrJT4",,False,Thu Oct 22 14:12:36 +0000 2015,169,657197867627651072
5924,TweetDeck,"""I want to thank Bernie Sanders. Bernie, your campaign inspired millions of Americans.” —Hillary",,False,Fri Jul 29 02:35:39 +0000 2016,1802,758853465086894082
6218,TweetDeck,"This week, Donald Trump proved just how dangerous he'd be as president. https://t.co/wu18YIWuRh",,False,Sat May 21 20:05:24 +0000 2016,2891,734112880178651136
1634,TweetDeck,"""He looks at a Gold Star family and sees them as Muslims, not patriotic Americans.” —Hillary on Trump",HillaryClinton,False,Fri Sep 16 14:02:35 +0000 2016,806,776783342700228608
11193,TweetDeck,"It's not just history that's watching us—it's the future, too. #DemsInPhilly https://t.co/rAkdHzTMzG",,False,Mon Jul 25 22:02:40 +0000 2016,4330,757697604310433792
6714,Media Studio,Progress is on the ballot. https://t.co/tTgeqy51PU https://t.co/6zg9Lr2wJJ,,False,Wed Oct 12 18:13:43 +0000 2016,3164,786268627691372544
632,TweetDeck,"""We need to put a limit on what Americans are paying out-of-pocket for their medications."" Hillary on @Quora → https://t.co/QlJAW3NbWH",,False,Tue Dec 01 21:31:51 +0000 2015,253,671803925301972993
328,Twitter Web Client,"6 things you might not know about Hillary’s #Beijing20 speech, from conference attendee @finneyk: http://t.co/FbPRGiyG5F",,False,Sat Sep 05 13:49:35 +0000 2015,212,640159847120551936
2889,TweetDeck,"Across America, people are rejecting Trump’s dark vision for one that is hopeful and inclusive and unifying. https://t.co/GFY6lceUFV",HillaryClinton,False,Thu Nov 03 20:11:20 +0000 2016,1313,794270760500133888
5028,TweetDeck,"Does Trump actually pay his fair share in taxes? Until he releases his tax returns, voters won't know for sure. https://t.co/UrZYsUo712",,False,Thu Aug 18 13:00:49 +0000 2016,2281,766258549634785280
23343,TweetDeck,"""We’ve reached a milestone...the first time that a major party has nominated a woman for president."" —Hillary https://t.co/WizdsD8vgk",,False,Fri Jul 29 02:57:59 +0000 2016,7909,758859084166668289
18028,Twitter Web Client,Four years ago today. https://t.co/WPM1I9PPN3,,False,Sat Aug 06 19:12:34 +0000 2016,10695,762003451584745472
14571,TweetDeck,"""Donald Trump says he wants to make America great again—well, he could start by actually making things in America again."" —Hillary",,False,Fri Jul 29 03:13:37 +0000 2016,6114,758863021305278464
4356,TweetDeck,"1) This shouldn't be a debate about who gets to define ""progressive""—it should be about who will get real results for American families.",,False,Wed Feb 03 21:45:15 +0000 2016,2328,695000118655844352
7575,TweetDeck,So much to be thankful for. Wishing a happy Thanksgiving to you and yours. -H https://t.co/BxnKu5CKwt,,False,Thu Nov 26 16:05:36 +0000 2015,1721,669909882502520832
1239,TweetDeck,What's the most important lesson a dad in your life taught you? http://t.co/rPIZ94xyQD,,False,Fri Jun 19 15:20:41 +0000 2015,620,611916516901191681
7276,TweetDeck,"“I love this country. I will serve it with my entire heart, mind, and soul.” —Hillary on the tarmac to reporters",,False,Thu Sep 08 14:02:54 +0000 2016,2264,773884319030976512
31630,TweetDeck,"This is...unhinged, even for Trump. A few notes. https://t.co/WURWs6aJ5f",,False,Fri Sep 30 14:51:40 +0000 2016,12914,781869125903773696
2925,TweetDeck,"""Our country was built by people who had each other’s backs. Who understood that, at our best, we all rise together."" —Hillary in SC",,False,Sun Feb 28 01:00:25 +0000 2016,1321,703746542839136257
6086,TweetDeck,Let's do this. #DemDebate http://t.co/y31OQXaa9b,,False,Wed Oct 14 00:38:56 +0000 2015,3685,654093999972724736
715,TweetDeck,"If you're proud to stand with Hillary, show the world with your free sticker → https://t.co/0Xb1A8C8L3",,False,Fri Oct 23 14:09:20 +0000 2015,299,657559433237635072
934,TweetDeck,Our friends at @BitmojiApp are marking the 20th anniversary of Hillary's speech in Beijing. Make yours today! http://t.co/GVEiNbiKbb,,False,Thu Sep 03 21:17:44 +0000 2015,439,639547851127812096
6635,TweetDeck,"“He says he cares about the middle class?
Give me a break. 

That’s a bunch of malarkey."" —@JoeBiden on Donald Trump",,False,Thu Jul 28 01:20:47 +0000 2016,2612,758472237326434305
3439,TweetDeck,"Watch live: Hillary campaigns in Des Moines, IA with 11 days to go → https://t.co/jJKydSK4DR

Make a plan to vote: https://t.co/zbTH7fLWJm",,False,Fri Oct 28 22:00:37 +0000 2016,931,792123932509892608
4343,Twitter Web Client,"A highlight of #DemDebate: Hillary stands up against Republican attacks on women's rights. #ImWithHer
https://t.co/9OBNNSpaRf",,False,Wed Oct 14 03:25:26 +0000 2015,2485,654135901870657537
564,TweetDeck,"Hillary's plan to repair roads, expand internet access, and create jobs is a “down payment on America’s future"": https://t.co/7tK5t0Y0Fq",,False,Fri Dec 04 17:45:50 +0000 2015,305,672834208797212672
4457,TweetDeck,14. We know you engaged extensively in pay-to-play here at home. Have you bribed foreign officials or other parties abroad?,HillaryClinton,False,Wed Sep 14 16:49:37 +0000 2016,2684,776100601092595717
1131,TweetDeck,"If you work on Wall Street and commit a crime, you deserve to go to jail. http://t.co/3ZwT2C7MjG http://t.co/eoA6jneibw",,False,Fri Oct 09 02:02:02 +0000 2015,646,652302972714508288
8777,TweetDeck,"""My view is we are already great, and if we work together, we will become even greater in the years ahead.” —Hillary in Florida",,False,Fri Sep 30 20:10:15 +0000 2016,2418,781949300754571264
823,TweetDeck,Watch live: Hillary speaks after winning in Mississippi → https://t.co/OqeUISgB88,,False,Wed Mar 09 02:31:27 +0000 2016,343,707393329965735936
1310,Twitter Web Client,Grateful to spend time today with mothers who have lost a child to violence and turned their grief into a national call to action. -H,,False,Tue Nov 03 00:05:09 +0000 2015,539,661333253115236352
2147,Twitter Web Client,10 never-before-seen photos of Hillary from the trail in 1992. https://t.co/tUjR0vzXOq,,False,Mon May 30 23:59:09 +0000 2016,757,737433194690138112
1675,Twitter Web Client,Lots of love in South Carolina. https://t.co/4ct6Xe9nRj,,False,Sat Feb 27 23:04:10 +0000 2016,527,703717289254920192
2472,Twitter Web Client,"La próxima semana, los republicanos nominarán a alguien que piensa que una campaña para la comunidad latina es tuitear un 'taco bowl'.",,False,Sat Jul 16 23:10:11 +0000 2016,1239,754453102837764096
6100,TweetDeck,"If we aren't doing everything we can to prevent #GunViolence, then we're not doing nearly enough. https://t.co/YoAwfP0Rnk",,False,Thu Jun 02 22:06:34 +0000 2016,2472,738492027961282560
5131,Twitter Web Client,"Our goal: 3 million people to register and commit to vote by Nov. 8

Help us get there. → https://t.co/8Q5DNkJ3jE
https://t.co/rym1Ley3t2",,False,Sun Jul 24 01:06:11 +0000 2016,2457,757019012165349376
